field[T],exp,pyd,dopa
6.4099,0.57652,0.2390108,0.3652776
6.41,0.56727,0.2412079,0.362978
6.4101,0.55585,0.2429287,0.36072
6.4102,0.55678,0.2441589,0.3585022
6.4103,0.55166,0.2448843,0.3563232
6.4104,0.54848,0.2450771,0.354182
6.4105,0.54365,0.2446998,0.3520773
6.4106,0.53912,0.2437302,0.3500079
6.4107,0.53291,0.2421866,0.3479727
6.4108,0.53355,0.2401282,0.3459708
6.4109,0.53167,0.237632,0.3440009
6.411,0.52807,0.2347621,0.3420623
6.4111,0.52149,0.2315463,0.3401539
6.4112,0.51361,0.2279681,0.3382748
6.4113,0.50523,0.2239843,0.3364242
6.4114,0.5088,0.2195618,0.3346012
6.4115,0.51093,0.214712,0.3328049
6.4116,0.5066,0.2094981,0.3310346
6.4117,0.49524,0.2040212,0.3292895
6.4118,0.49576,0.1984028,0.3275686
6.4119,0.49764,0.1927753,0.3258712
6.412,0.49815,0.187271,0.3241965
6.4121,0.49436,0.1820037,0.3225437
6.4122,0.49078,0.1770533,0.320912
6.4123,0.48211,0.1724665,0.3193007
6.4124,0.47593,0.1682671,0.3177092
6.4125,0.47158,0.1644645,0.3161366
6.4126,0.46879,0.1610552,0.3145823
6.4127,0.45882,0.1580224,0.3130455
6.4128,0.45857,0.15534,0.3115256
6.4129,0.46094,0.152979,0.3100217
6.413,0.46482,0.1509101,0.3085331
6.4131,0.45491,0.1491038,0.3070588
6.4132,0.44392,0.1475284,0.305598
6.4133,0.4416,0.1461499,0.3041498
6.4134,0.44759,0.1449345,0.3027131
6.4135,0.45119,0.1438515,0.301287
6.4136,0.44502,0.1428758,0.2998702
6.4137,0.437,0.1419885,0.2984618
6.4138,0.43606,0.1411748,0.2970602
6.4139,0.43614,0.1404194,0.295664
6.414,0.43544,0.139702,0.2942717
6.4141,0.43224,0.138995,0.292881
6.4142,0.43303,0.1382658,0.2914899
6.4143,0.42571,0.1374815,0.2900955
6.4144,0.41981,0.1366127,0.2886947
6.4145,0.4143,0.1356343,0.2872835
6.4146,0.41281,0.1345254,0.2858567
6.4147,0.40303,0.133271,0.284408
6.4148,0.39597,0.1318697,0.2829283
6.4149,0.38853,0.1303406,0.2814053
6.415,0.38518,0.1287245,0.279821
6.4151,0.37515,0.1270725,0.2781491
6.4152,0.36964,0.1254217,0.2763504
6.4153,0.365,0.1237633,0.2743668
6.4154,0.35397,0.122015,0.2721137
6.4155,0.34574,0.120017,0.2694707
6.4156,0.33923,0.1175686,0.2662733
6.4157,0.33994,0.114506,0.2623077
6.4158,0.32596,0.1107892,0.2573118
6.4159,0.31851,0.1065486,0.2509878
6.416,0.31372,0.1020528,0.2430279
6.4161,0.31016,0.09760205,0.2331552
6.4162,0.30064,0.09339419,0.2211753
6.4163,0.28789,0.08942881,0.2070303
6.4164,0.27584,0.08549649,0.1908434
6.4165,0.26255,0.08126443,0.1729404
6.4166,0.24974,0.07642833,0.1538393
6.4167,0.231,0.07086815,0.1342045
6.4168,0.19835,0.06473386,0.1147712
6.4169,0.17035,0.05841234,0.09625604
6.417,0.14098,0.05238431,0.07927047
6.4171,0.11415,0.047039,0.06425592
6.4172,0.0898,0.04253459,0.05145162
6.4173,0.07923,0.03876246,0.04089765
6.4174,0.06958,0.03542087,0.03246752
6.4175,0.06152,0.03215954,0.02591839
6.4176,0.05634,0.02873425,0.02094603
6.4177,0.05499,0.02510813,0.01723335
6.4178,0.05091,0.0214555,0.01448598
6.4179,0.04695,0.01806829,0.01245296
6.418,0.04537,0.01521444,0.01093437
6.4181,0.04807,0.01302044,0.009779514
6.4182,0.04795,0.01143004,0.008879727
6.4183,0.04859,0.01024601,0.008159349
6.4184,0.04981,0.009223255,0.007566917
6.4185,0.05139,0.008166608,0.007067837
6.4186,0.04373,0.006993397,0.006638834
6.4187,0.04391,0.005740444,0.006264038
6.4188,0.04346,0.004520649,0.005932375
6.4189,0.04889,0.003456412,0.00563588
6.419,0.0476,0.00262407,0.005368643
6.4191,0.04687,0.002031573,0.005126141
6.4192,0.04102,0.001630503,0.004904827
6.4193,0.03733,0.001347664,0.004701851
6.4194,0.0361,0.00111755,0.004514892
6.4195,0.04,0.0009022372,0.004342023
6.4196,0.04519,0.0006939903,0.004181632
6.4197,0.04807,0.0005043875,0.004032356
6.4198,0.04659,0.0003489142,0.003893031
6.4199,0.04372,0.0002357836,0.003762655
6.42,0.04309,0.0001628744,0.003640362
