# field[T]	exp	pyd	dopa
6.43060	2.043248E-02	1.860053E-08	3.748704E-04
6.43070	1.808527E-02	1.860053E-08	3.748704E-04
6.43080	1.331018E-02	1.860053E-08	3.748704E-04
6.43090	1.669278E-02	1.860053E-08	3.748704E-04
6.43100	1.212436E-02	1.860053E-08	3.748704E-04
6.43110	1.688149E-02	1.860053E-08	3.748704E-04
6.43120	1.790333E-02	1.860053E-08	3.748704E-04
6.43130	1.792364E-02	1.860053E-08	3.748704E-04
6.43140	1.914538E-02	1.860053E-08	3.748704E-04
6.43150	1.831431E-02	1.860053E-08	3.748704E-04
6.43160	1.466675E-02	1.860053E-08	3.748704E-04
6.43170	1.731484E-02	1.860053E-08	3.748704E-04
6.43180	1.360664E-02	1.860053E-08	3.748704E-04
6.43190	1.617376E-02	1.860053E-08	3.748704E-04
6.43200	7.265960E-03	1.860053E-08	3.748704E-04
6.43210	2.048400E-02	1.860053E-08	3.748704E-04
6.43220	1.665215E-02	1.860053E-08	3.748704E-04
6.43230	1.627709E-02	1.860053E-08	3.748704E-04
6.43240	1.176049E-02	1.860053E-08	3.748704E-04
6.43250	1.861518E-02	1.860053E-08	3.748704E-04
