# field[T]	exp	pyd	dopa
6.421951063000001	0.10041	3.096479481197494e-05	0.0021928777095349397
6.422051063	0.10174	2.9773516332386712e-05	0.0021469052631630623
6.422151063	0.11247	2.8639319814581425e-05	0.002102605695393804
6.422251063	0.10524	2.756196181745156e-05	0.0020598891338459947
6.422351063	0.10731	2.6536728514735318e-05	0.0020186721359654793
6.4224510630000005	0.10844999999999999	2.5557840560365723e-05	0.0019788771159721824
6.422551063	0.1071	2.4620216827921342e-05	0.0019404318326934533
6.422651063	0.09642	2.3719505959072346e-05	0.0019032689308022507
6.422751063	0.09530000000000001	2.2851630966226585e-05	0.0018673255290225692
6.422851063	0.08729	2.201273584476464e-05	0.0018325428497265623
6.422951063	0.08207	2.119950539501375e-05	0.001798865885119807
6.423051063	0.07651999999999999	2.0409423834952036e-05	0.001766243095823167
6.423151063000001	0.06842	1.9640712151323557e-05	0.0017346261382131679
6.4232510629999995	0.05709	1.8892003185811818e-05	0.0017039696173488223
6.423351063	0.0458	1.816198702135806e-05	0.0016742308626953475
6.423451063000001	0.03975	1.7449248943315013e-05	0.0016453697242182473
6.423551063	0.03228	1.675238414486638e-05	0.0016173483866973705
6.423651063	0.02288	1.60702870972991e-05	0.0015901312003769902
6.423751063	0.02281	1.5402389402279857e-05	0.001563684526290603
6.423851063	0.01686	1.4748651390934961e-05	0.0015379765947792137
6.4239510630000005	0.02408	1.410928788846614e-05	0.0015129773759068002
6.424051063	0.0174	1.3484395177945309e-05	0.0014886584606068072
6.424151063	0.020890000000000002	1.2873693375771575e-05	0.0014649929515323143
6.424251063	0.017320000000000002	1.2276475037407155e-05	0.0014419553626940293
6.4243510630000005	0.01669	1.169168328553676e-05	0.0014195215270582705
6.424451063	0.017689999999999997	1.111799136022977e-05	0.0013976685113812836
6.424551063	0.01779	1.055384783668471e-05	0.001376374537616057
6.424651063000001	0.01892	9.997566969430403e-06	0.0013556189103050623
6.4247510629999995	0.01867	9.447560940792635e-06	0.0013353819494338053
6.424851063	0.01844	8.902724315165555e-06	0.0013156449282612495
6.424951063000001	0.013779999999999999	8.362857490912385e-06	0.0012963900157059636
6.425051063	0.01357	7.8289144540206e-06	0.0012776002228964561
