field[T],exp,pyd,dopa
6.42228,0.07867468,0.00001038441,0.001931743
6.42238,0.07962028,0.000009998349,0.001893193
6.42248,0.08185061,0.000009629776,0.001856005
6.42258,0.07988082,0.000009276103,0.001820037
6.42268,0.08079962,0.000008936069,0.001785265
6.42278,0.07604456,0.000008608457,0.001751664
6.42288,0.07133012,0.000008291203,0.001719111
6.42298,0.062465,0.000007983466,0.00168759
6.42308,0.05686797,0.000007684661,0.001657084
6.42318,0.04960407,0.000007393566,0.001627484
6.42328,0.04586231,0.000007109963,0.001598782
6.42338,0.04682792,0.000006833609,0.001570964
6.42348,0.0270964,0.000006563413,0.001543937
6.42358,0.02674165,0.000006299153,0.001517695
6.42368,0.03630743,0.000006040727,0.001492229
6.42378,0.02868878,0.000005787468,0.001467457
6.42388,0.02414274,0.000005539655,0.001443375
6.42398,0.02750532,0.000005297592,0.001419979
6.42408,0.01741817,0.000005060786,0.001397194
6.42418,0.03202663,0.000004829319,0.001375021
6.42428,0.0210142,0.000004603098,0.001353456
6.42439,0.01757302,0.000004381231,0.001332433
6.42449,0.0232625,0.000004163409,0.001311953
6.42459,0.0202526,0.000003949231,0.001292017
6.42469,0.01943065,0.000003737637,0.001272563
6.42479,0.01822216,0.000003528298,0.001253594
6.42489,0.03258569,0.000003321117,0.001235112
6.42499,0.02637543,0.000003115756,0.001217061
6.42509,0.03221063,0.000002912924,0.001199446
6.42519,0.02490875,0.000002713607,0.001182268
6.42529,0.02259304,0.000002518204,0.001165479
6.42539,0.02425284,0.00000232738,0.001149081
6.42549,0.02760188,0.00000214128,0.001133077
6.42559,0.03330902,0.000001959107,0.001117424
6.42569,0.02471327,0.000001780632,0.001102125
6.42579,0.02270079,0.000001606094,0.001087183
6.42589,0.01959463,0.000001435988,0.001072558
6.42599,0.02126797,0.000001272019,0.001058254
6.42609,0.02038302,0.000001116101,0.001044274
6.42619,0.02198659,0.0000009693154,0.001030582
6.42629,0.01832343,0.0000008323923,0.001017182
6.42639,0.01513837,0.0000007051687,0.001004079
6.42649,0.02078281,0.0000005866797,0.0009912364
6.42659,0.02922576,0.0000004765955,0.0009786604
6.42669,0.01308997,0.0000003753854,0.0009663553
6.42679,0.01397051,0.0000002842103,0.0009542887
6.42689,0.01729246,0.0000002051384,0.0009424657
6.42699,0.01984163,0.0000001399675,0.0009308795
6.42709,0.01338879,0.00000008957911,0.0009195345
6.42719,0.02217088,0.00000005330478,0.0009084015
6.42729,0.01767429,0.0000000292793,0.0008974857
6.42739,0.0219754,0.00000001860053,0.0008867917
6.42749,0.01866699,0.00000001860053,0.0008762923
6.42759,0.01888926,0.00000001860053,0.0008659928
6.42769,0.02078958,0.00000001860053,0.0008558977
6.42779,0.02184292,0.00000001860053,0.0008459816
6.42789,0.02260658,0.00000001860053,0.0008362494
6.42799,0.01450719,0.00000001860053,0.0008267054
6.42809,0.02279088,0.00000001860053,0.0008173247
6.42819,0.02162713,0.00000001860053,0.0008081096
6.42829,0.01737548,0.00000001860053,0.0007990583
6.42839,0.0217599,0.00000001860053,0.0007901338
6.42849,0.01772375,0.00000001860053,0.0007813113
6.42859,0.01990669,0.00000001860053,0.0007725358
6.42869,0.02859899,0.00000001860053,0.0007636756
6.42879,0.01843795,0.00000001860053,0.0007545419
6.42889,0.02005271,0.00000001860053,0.0007448226
6.42899,0.02128593,0.00000001860053,0.0007340064
6.42909,0.01595385,0.00000001860053,0.0007213979
6.42919,0.01290804,0.00000001860053,0.0007060803
6.42929,0.01083049,0.00000001860053,0.0006868956
6.42939,0.01397051,0.00000001860053,0.0006626232
6.42949,0.01331901,0.00000001860053,0.0006321283
6.42959,0.01868937,0.00000001860053,0.0005944892
6.42969,0.01894107,0.00000001860053,0.0005494127
6.42979,0.02549283,0.00000001860053,0.000497392
6.42989,0.01670603,0.00000001860053,0.0004396263
6.42999,0.0130361,0.00000001860053,0.0003782555
6.43009,0.01523494,0.00000001860053,0.0003748704
6.43019,0.009262841,0.00000001860053,0.0003748704
6.43029,0.015426,0.00000001860053,0.0003748704
6.4304,0.02113991,0.00000001860053,0.0003748704
6.4305,0.01214879,0.00000001860053,0.0003748704
6.4306,0.02043248,0.00000001860053,0.0003748704
6.4307,0.01808527,0.00000001860053,0.0003748704
6.4308,0.01331018,0.00000001860053,0.0003748704
6.4309,0.01669278,0.00000001860053,0.0003748704
6.431,0.01212436,0.00000001860053,0.0003748704
6.4311,0.01688149,0.00000001860053,0.0003748704
6.4312,0.01790333,0.00000001860053,0.0003748704
6.4313,0.01792364,0.00000001860053,0.0003748704
6.4314,0.01914538,0.00000001860053,0.0003748704
6.4315,0.01831431,0.00000001860053,0.0003748704
6.4316,0.01466675,0.00000001860053,0.0003748704
6.4317,0.01731484,0.00000001860053,0.0003748704
6.4318,0.01360664,0.00000001860053,0.0003748704
6.4319,0.01617376,0.00000001860053,0.0003748704
6.432,0.00726596,0.00000001860053,0.0003748704
6.4321,0.020484,0.00000001860053,0.0003748704
6.4322,0.01665215,0.00000001860053,0.0003748704
6.4323,0.01627709,0.00000001860053,0.0003748704
6.4324,0.01176049,0.00000001860053,0.0003748704
6.4325,0.01861518,0.00000001860053,0.0003748704
6.4326,0.01349418,0.00000001860053,0.0003748704
6.4327,0.02224948,0.00000001860053,0.0003748704
6.4328,0.0114393,0.00000001860053,0.0003748704
6.4329,0.01102362,0.00000001860053,0.0003748704
6.433,0.01968884,0.00000001860053,0.0003748704
6.4331,0.01327868,0.00000001860053,0.0003748704
6.4332,0.0192914,0.00000001860053,0.0003748704
6.4333,0.01261394,0.00000001860053,0.0003748704
6.4334,0.02325131,0.00000001860053,0.0003748704
6.4335,0.01726096,0.00000001860053,0.0003748704
6.4336,0.01137395,0.00000001860053,0.0003748704
6.4337,0.0250165,0.00000001860053,0.0003748704
6.4338,0.01940151,0.00000001860053,0.0003748704
6.4339,0.02460788,0.00000001860053,0.0003748704
6.434,0.01176255,0.00000001860053,0.0003748704
6.4341,0.01189503,0.00000001860053,0.0003748704
6.4342,0.02236636,0.00000001860053,0.0003748704
6.4343,0.01972475,0.00000001860053,0.0003748704
6.4344,0.01191092,0.00000001860053,0.0003748704
6.4345,0.02129712,0.00000001860053,0.0003748704
6.4346,0.01903322,0.00000001860053,0.0003748704
6.4347,0.01749236,0.00000001860053,0.0003748704
6.4348,0.01780441,0.00000001860053,0.0003748704
6.4349,0.02248529,0.00000001860053,0.0003748704
6.435,0.01759333,0.00000001860053,0.0003748704
6.4351,0.01823335,0.00000001860053,0.0003748704
6.4352,0.01870968,0.00000001860053,0.0003748704
6.4353,0.01924194,0.00000001860053,0.0003748704
6.4354,0.01784269,0.00000001860053,0.0003748704
6.4355,0.0182201,0.00000001860053,0.0003748704
6.4356,0.02040775,0.00000001860053,0.0003748704
6.4357,0.01584374,0.00000001860053,0.0003748704
6.4358,0.02018077,0.00000001860053,0.0003748704
6.4359,0.01043071,0.00000001860053,0.0003748704
6.436,0.01704988,0.00000001860053,0.0003748704
6.4361,0.01624353,0.00000001860053,0.0003748704
6.4362,0.01086877,0.00000001860053,0.0003748704
6.4363,0.01847828,0.00000001860053,0.0003748704
6.43641,0.01417718,0.00000001860053,0.0003748704
6.43651,0.01597622,0.00000001860053,0.0003748704
6.43661,0.01889839,0.00000001860053,0.0003748704
6.43671,0.01147051,0.00000001860053,0.0003748704
6.43681,0.01854129,0.00000001860053,0.0003748704
6.43691,0.01969561,0.00000001860053,0.0003748704
6.43701,0.0195384,0.00000001860053,0.0003748704
6.43711,0.01696451,0.00000001860053,0.0003748704
6.43721,0.0146173,0.00000001860053,0.0003748704
6.43731,0.0143703,0.00000001860053,0.0003748704
6.43741,0.01861518,0.00000001860053,0.0003748704
6.43751,0.01473417,0.00000001860053,0.0003748704
6.43761,0.0126319,0.00000001860053,0.0003748704
6.43771,0.02044131,0.00000001860053,0.0003748704
6.43781,0.0182042,0.00000001860053,0.0003748704
6.43791,0.009152737,0.00000001860053,0.0003748704
6.43801,0.01657826,0.00000001860053,0.0003748704
6.43811,0.0184041,0.00000001860053,0.0003748704
6.43821,0.004750356,0.00000001860053,0.0003748704
6.43831,0.0126004,0.00000001860053,0.0003748704
6.43841,0.01757979,0.00000001860053,0.0003748704
6.43851,0.01018135,0.00000001860053,0.0003748704
6.43861,0.01143018,0.00000001860053,0.0003748704
6.43871,0.01347416,0.00000001860053,0.0003748704
6.43881,0.01361105,0.00000001860053,0.0003748704
6.43891,0.008420577,0.00000001860053,0.0003748704
6.43901,0.01549106,0.00000001860053,0.0003748704
6.43911,0.0216969,0.00000001860053,0.0003748704
6.43921,0.01454782,0.00000001860053,0.0003748704
6.43931,0.008907801,0.00000001860053,0.0003748704
6.43941,0.0134562,0.00000001860053,0.0003748704
6.43951,0.01318889,0.00000001860053,0.0003748704
6.43961,0.007870059,0.00000001860053,0.0003748704
6.43971,0.007304232,0.00000001860053,0.0003748704
6.43981,0.003620763,0.00000001860053,0.0003748704
6.43991,0.01450042,0.00000001860053,0.0003748704
6.44001,0.00975242,0.00000001860053,0.0003748704
6.44011,0.0184041,0.00000001860053,0.0003748704
6.44021,0.008177996,0.00000001860053,0.0003748704
6.44031,0.01235104,0.00000001860053,0.0003748704
6.44041,0.01037683,0.00000001860053,0.0003748704
6.44051,0.01505094,0.00000001860053,0.0003748704
6.44061,0.008020789,0.00000001860053,0.0003748704
6.44071,0.01370555,0.00000001860053,0.0003748704
6.44081,0.008797697,0.00000001860053,0.0003748704
6.44091,0.008487994,0.00000001860053,0.0003748704
6.44101,0.01246556,0.00000001860053,0.0003748704
6.44111,0.009431235,0.00000001860053,0.0003748704
6.44121,0.007892727,0.00000001860053,0.0003748704
6.44131,0.01318889,0.00000001860053,0.0003748704
6.44141,0.01885334,0.00000001860053,0.0003748704
6.44151,0.0110033,0.00000001860053,0.0003748704
