experiment,Theoretical_spectrum,PYD,DOPA
6.397251063,0.006885494873735389,1.2549125282740172e-05,0.006872945748452649
6.397351063,0.007146389256119642,1.4200974920242322e-05,0.0071321882811994
6.397451063,0.007424030189223163,1.59402343595336e-05,0.00740808995486363
6.397551063,0.00771999776766052,1.77622110021552e-05,0.007702235556658365
6.3976510630000005,0.008036084421710346,1.9667544157243242e-05,0.008016416877553103
6.397751062999999,0.008374327690689047,2.1659448643940257e-05,0.008352668242045107
6.397851063,0.008737050007641882,2.374016254711026e-05,0.008713309845094771
6.397951063000001,0.00912690770335813,2.5906640400636856e-05,0.009101001062957494
6.398051063,0.009546953191741923,2.8146528223169196e-05,0.009518806663518753
6.398151063,0.010000716736446641,3.0436796775148455e-05,0.009970279939671494
6.398251063,0.010492315087193999,3.274666340370804e-05,0.01045956842379029
6.398351063,0.011026593978407712,3.504362251343758e-05,0.010991550355894275
6.398451063,0.011609313267151018,3.729918100806533e-05,0.011572014086142952
6.398551063,0.012247390532597803,3.9491322488504954e-05,0.012207899210109298
6.398651063,0.012949232649243485,4.160317102475506e-05,0.01290762947821873
6.398751063,0.013725206638957812,4.361969513270423e-05,0.013681586943825107
6.398851063,0.014588335582125451,4.552520040602694e-05,0.014542810381719425
6.398951063,0.015555361537517621,4.7303574964993555e-05,0.015508057962552627
6.399051063,0.016648408234192096,4.8941083924607394e-05,0.01659946715026749
6.399151063000001,0.017897616623500832,5.0429045030345414e-05,0.017847187578470487
6.3992510629999995,0.019345326074638743,5.176315000583553e-05,0.01929356292463291
6.399351063,0.021052620875517764,5.293902342369018e-05,0.02099968185209407
6.399451063000001,0.023109294443158575,5.394789291274241e-05,0.023055346550245832
6.399551063,0.025648363979980902,5.4777272732620844e-05,0.025593586707248282
6.399651063,0.02886596944049729,5.5417042434143894e-05,0.028810552398063145
6.399751063,0.03304652502126427,5.58653739992439e-05,0.032990659647265025
6.399851063,0.0385911047367622,5.612865326774601e-05,0.03853497608349445
6.3999510630000005,0.046044193837288666,5.621610654453737e-05,0.04598797773074413
6.400051063,0.056110532892741934,5.613587287698944e-05,0.05605439701986494
6.400151063,0.06965086876632494,5.589718755516734e-05,0.06959497157876977
6.400251063,0.08764464701227509,5.551551499351091e-05,0.08758913149728158
6.4003510630000005,0.11111081285132673,5.501371779576642e-05,0.11105579913353097
6.400451063,0.14098598776686933,5.4417140085001004e-05,0.14093157062678432
6.400551063,0.17797170152173472,5.374720112749976e-05,0.17791795432060722
6.400651063000001,0.22237614965025937,5.301848566910319e-05,0.22232313116459027
6.4007510629999995,0.27398628788950646,5.223931193414011e-05,0.2739340485775723
6.400851063,0.3320078085457507,5.141261306478732e-05,0.3319563959326859
6.400951063000001,0.39510048465300474,5.05356097296413e-05,0.3950499490432751
6.401051063,0.4615153318016087,4.9599500683708466e-05,0.46146573230092497
6.401151063,0.5293133955254434,4.8591091475607745e-05,0.5292648044339678
6.401251063,0.5966221048527145,4.749764770858774e-05,0.5965746072050059
6.401351063,0.6618722529251058,4.631478811911257e-05,0.6618259381369866
6.4014510630000006,0.7239614668989408,4.50539003654777e-05,0.7239164129985753
6.401551063,0.7823078216582043,4.37426311624598e-05,0.7822640790270419
6.401651063,0.8367844654847213,4.241491656091404e-05,0.8367420505681604
6.401751063,0.8875547751999752,4.1095750172755775e-05,0.8875136794498024
6.4018510630000005,0.9348502622463075,3.979161440208916e-05,0.9348104706319055
6.401951063,0.9787455162378088,3.849304315062727e-05,0.9787070231946582
6.402051063,1.0189843506581457,3.718572957923214e-05,1.0189471649285664
6.402151063,1.0548998541373322,3.586148324466022e-05,1.0548639926540875
6.402251063,1.085450580547542,3.4523367278543104e-05,1.0854160571802636
6.402351063,1.109369140894692,3.3184695692748695e-05,1.1093359561989993
6.402451063,1.1253928732793705,3.1864189970680536e-05,1.1253610090894
6.402551063,1.1325251872218223,3.0580030884224196e-05,1.132494607190938
6.402651063,1.1302667336126577,2.9345430666693962e-05,1.130237388181991
6.402751062999999,1.1187616217783862,2.8167258013901558e-05,1.1187334545203724
6.402851063,1.0988249258541598,2.7047193456545224e-05,1.0987978786607033
6.402951063000001,1.0718479855239427,2.5983673261000693e-05,1.0718220018506817
6.4030510629999995,1.0396082730353748,2.4973452700999022e-05,1.039583299582674
6.403151063,1.0040315444937906,2.4012756606436364e-05,1.0040075317371842
6.403251063,0.9669598667796974,2.3098385469222217e-05,0.9669367683942282
6.403351063,0.9299697945152794,2.2229090924420906e-05,0.929947565424355
6.403451063,0.8942655061202305,2.140785872487943e-05,0.8942440982615056
6.403551063,0.8606497129061537,2.064642756820593e-05,0.8606290664785855
