field[T],exp,pyd,dopa
6.4125,0.37027,0.09248201,0.3063163
6.4126,0.36467,0.09056489,0.3048102
6.4127,0.35977,0.08885946,0.3033212
6.4128,0.36268,0.0873511,0.3018485
6.4129,0.35888,0.08602342,0.3003914
6.413,0.35515,0.08486005,0.298949
6.4131,0.35248,0.08384434,0.2975205
6.4132,0.35038,0.08295844,0.2961051
6.4133,0.35077,0.0821833,0.2947019
6.4134,0.34958,0.08149987,0.2933098
6.4135,0.34722,0.08089087,0.2919279
6.4136,0.34842,0.0803422,0.2905552
6.4137,0.34765,0.07984325,0.2891905
6.4138,0.34673,0.07938568,0.2878325
6.4139,0.3491,0.0789609,0.2864797
6.414,0.34339,0.07855747,0.2851305
6.4141,0.33853,0.07815992,0.2837831
6.4142,0.33639,0.07774989,0.2824352
6.4143,0.33277,0.07730885,0.2810841
6.4144,0.33637,0.07682029,0.2797268
6.4145,0.32784,0.07627015,0.2783594
6.4146,0.3314,0.07564657,0.276977
6.4147,0.32598,0.07494123,0.2755733
6.4148,0.32459,0.07415325,0.2741396
6.4149,0.32406,0.0732934,0.2726639
6.415,0.31768,0.07238461,0.2711288
6.4151,0.32031,0.07145563,0.2695088
6.4152,0.31531,0.07052735,0.267766
6.4153,0.31405,0.06959481,0.2658441
6.4154,0.30761,0.06861173,0.2636609
6.4155,0.30522,0.06748818,0.2611
6.4156,0.30347,0.06611139,0.2580019
6.4157,0.29729,0.06438924,0.2541595
6.4158,0.29105,0.06229921,0.2493188
6.4159,0.28827,0.05991462,0.2431913
6.416,0.28459,0.05738654,0.2354786
6.4161,0.27991,0.05488377,0.2259125
6.4162,0.27377,0.0525176,0.2143048
6.4163,0.27018,0.05028778,0.2005992
6.4164,0.25988,0.04807655,0.1849151
6.4165,0.24923,0.04569677,0.1675683
6.4166,0.23333,0.04297732,0.1490605
6.4167,0.21228,0.03985071,0.1300356
6.4168,0.18531,0.03640127,0.111206
6.4169,0.15038,0.03284654,0.09326599
6.417,0.11732,0.02945684,0.07680805
6.4171,0.08776,0.02645106,0.06225991
6.4172,0.06253,0.02391813,0.04985335
6.4173,0.04954,0.02179698,0.03962723
6.4174,0.03834,0.01991793,0.03145896
6.4175,0.03342,0.01808401,0.02511327
6.4176,0.02723,0.0161579,0.02029538
6.4177,0.02518,0.01411885,0.01669803
6.4178,0.02471,0.0120649,0.01403599
6.4179,0.02007,0.01016019,0.01206612
6.418,0.01877,0.008555413,0.01059471
6.4181,0.01845,0.00732168,0.009475728
6.4182,0.02132,0.006427361,0.008603892
6.4183,0.02305,0.005761555,0.007905891
6.4184,0.02205,0.005186438,0.007331862
6.4185,0.02538,0.004592263,0.006848286
6.4186,0.02716,0.00393254,0.006432609
6.4187,0.02428,0.003227978,0.006069456
6.4188,0.0231,0.00254206,0.005748095
6.4189,0.02187,0.001943616,0.00546081
6.419,0.02452,0.001475572,0.005201874
6.4191,0.02375,0.001142398,0.004966905
6.4192,0.02314,0.0009168676,0.004752466
6.4193,0.02633,0.0007578208,0.004555795
6.4194,0.0273,0.000628423,0.004374643
6.4195,0.02192,0.0005073477,0.004207144
6.4196,0.02509,0.000390246,0.004051736
6.4197,0.02891,0.0002836281,0.003907097
6.4198,0.02036,0.0001962021,0.0037721
6.4199,0.02977,0.0001325863,0.003645774
6.42,0.02742,0.00009158785,0.00352728
6.4201,0.02561,0.00006805961,0.003415888
6.4202,0.03032,0.00005585038,0.003310957
6.4203,0.02964,0.00004989933,0.003211926
6.4204,0.03059,0.00004692596,0.003118295
6.4205,0.0323,0.00004516784,0.003029625
6.4206,0.03269,0.00004382053,0.002945521
6.4207,0.03449,0.00004257121,0.002865632
6.4208,0.03348,0.00004132278,0.002789643
6.4209,0.03779,0.00004006161,0.002717268
6.421,0.04102,0.00003880096,0.002648251
6.4211,0.04411,0.00003755672,0.00258236
6.4212,0.04781,0.00003633703,0.002519385
6.4213,0.04904,0.00003514039,0.002459133
6.4214,0.05121,0.00003395935,0.002401428
6.4215,0.05342,0.00003278615,0.002346112
6.4216,0.05761,0.0000316169,0.002293037
6.4217,0.05783,0.00003045348,0.002242069
6.4218,0.06235,0.00002930375,0.002193084
6.4219,0.06349,0.00002817988,0.002145967
6.422,0.06927,0.00002709466,0.002100613
6.4221,0.0736,0.00002605718,0.002056924
6.4222,0.07001,0.00002507051,0.002014811
6.4223,0.0775,0.00002413246,0.001974189
6.4224,0.07519,0.00002323838,0.001934981
6.4225,0.07557,0.00002238341,0.001897114
6.4226,0.07515,0.00002156334,0.00186052
6.4227,0.06933,0.00002077441,0.001825137
6.4228,0.06632,0.00002001309,0.001790906
6.4229,0.06268,0.00001927616,0.001757772
6.423,0.05033,0.00001856102,0.001725682
6.4231,0.04655,0.00001786574,0.00169459
6.4232,0.04061,0.00001718893,0.001664449
6.4233,0.03535,0.00001652939,0.001635217
6.4234,0.02472,0.0000158859,0.001606853
6.4235,0.01978,0.0000152572,0.001579321
6.4236,0.01858,0.00001464218,0.001552584
6.4237,0.01045,0.00001404008,0.00152661
6.4238,0.01119,0.00001345062,0.001501366
6.4239,0.00818,0.00001287389,0.001476822
6.424,0.00846,0.00001231002,0.001452951
6.4241,0.00804,0.00001175893,0.001429725
6.4242,0.00831,0.00001122018,0.001407119
6.4243,0.00634,0.00001069301,0.001385109
6.4244,0.00315,0.00001017633,0.001363673
6.4245,0.00583,0.000009668876,0.001342788
6.4246,0.0042,0.000009169201,0.001322434
6.4247,0.00617,0.000008675845,0.001302592
6.4248,0.00885,0.000008187603,0.001283243
6.4249,0.00473,0.000007703884,0.001264369
6.425,0.00779,0.000007225013,0.001245954
6.4251,0.00687,0.000006752275,0.001227981
6.4252,0.00617,0.000006287553,0.001210435
6.4253,0.00669,0.000005832622,0.001193302
6.4254,0.00443,0.000005388408,0.001176567
6.4255,0.00335,0.000004954665,0.001160217
6.4256,0.00461,0.00000453035,0.00114424
6.4257,0.00265,0.000004114594,0.001128623
6.4258,0.00257,0.000003707775,0.001113355
6.4259,0.00362,0.000003312093,0.001098424
6.426,0.00163,0.000002931238,0.00108382
6.4261,-0.00145,0.000002569269,0.001069533
